MODULE;DATA_ID;WORKSHEET;CELL_REF;RC_CODE;TYPE;LENGTH;MONETARY;CLOSED_LIST;DEFAULT_LIST_VALUE;SHORT_DESCRIPTION;Comment
Counterparty Simplified;CPS_HCAT_PAN_RM_17;CDR - SCR hyp;L4450;R4450C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - LV Latvia - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_18;CDR - SCR hyp;L4451;R4451C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - LT Lithuania - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_19;CDR - SCR hyp;L4452;R4452C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - LU Luxembourg - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_20;CDR - SCR hyp;L4453;R4453C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - MT Malta - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_21;CDR - SCR hyp;L4454;R4454C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - NL Netherlands - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_22;CDR - SCR hyp;L4455;R4455C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - NO Norway - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_23;CDR - SCR hyp;L4456;R4456C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - PL Poland - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_24;CDR - SCR hyp;L4457;R4457C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - PT Portugal - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_25;CDR - SCR hyp;L4458;R4458C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - RO Romania - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_26;CDR - SCR hyp;L4459;R4459C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - SK Slovakia - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_27;CDR - SCR hyp;L4460;R4460C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - SI Slovenia - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_28;CDR - SCR hyp;L4461;R4461C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - ES Spain - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_29;CDR - SCR hyp;L4462;R4462C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - SE Sweden - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_30;CDR - SCR hyp;L4463;R4463C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - CH Switzerland - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_31;CDR - SCR hyp;L4464;R4464C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - GB United Kingdom - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_32;CDR - SCR hyp;L4465;R4465C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_33;CDR - SCR hyp;L4466;R4466C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_34;CDR - SCR hyp;L4467;R4467C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_35;CDR - SCR hyp;L4468;R4468C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_36;CDR - SCR hyp;L4469;R4469C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_37;CDR - SCR hyp;L4470;R4470C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_38;CDR - SCR hyp;L4471;R4471C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_39;CDR - SCR hyp;L4472;R4472C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_40;CDR - SCR hyp;L4473;R4473C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_41;CDR - SCR hyp;L4474;R4474C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_42;CDR - SCR hyp;L4475;R4475C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_43;CDR - SCR hyp;L4476;R4476C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_44;CDR - SCR hyp;L4477;R4477C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_45;CDR - SCR hyp;L4478;R4478C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_46;CDR - SCR hyp;L4479;R4479C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_47;CDR - SCR hyp;L5695;R5695C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_48;CDR - SCR hyp;L5696;R5696C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_49;CDR - SCR hyp;L5697;R5697C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_50;CDR - SCR hyp;L5698;R5698C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_51;CDR - SCR hyp;L5699;R5699C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_52;CDR - SCR hyp;L5700;R5700C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_53;CDR - SCR hyp;L5701;R5701C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_54;CDR - SCR hyp;L5702;R5702C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_55;CDR - SCR hyp;L5703;R5703C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_56;CDR - SCR hyp;L5704;R5704C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_57;CDR - SCR hyp;L5705;R5705C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_58;CDR - SCR hyp;L5706;R5706C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_59;CDR - SCR hyp;L5707;R5707C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_60;CDR - SCR hyp;L5708;R5708C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_61;CDR - SCR hyp;L5709;R5709C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_62;CDR - SCR hyp;L5710;R5710C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_63;CDR - SCR hyp;L5711;R5711C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_64;CDR - SCR hyp;L5712;R5712C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_65;CDR - SCR hyp;L5713;R5713C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_66;CDR - SCR hyp;L5714;R5714C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_67;CDR - SCR hyp;L5715;R5715C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_68;CDR - SCR hyp;L5716;R5716C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_69;CDR - SCR hyp;L5717;R5717C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_70;CDR - SCR hyp;L5718;R5718C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_HCAT_PAN_RM_71;CDR - SCR hyp;L5719;R5719C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Health - CAT - Pandemic - Other Country: n/a - Risk mitigation;
Counterparty Simplified;CPS_NL_LAPSE_A_BC;CDR - SCR hyp;L4484;R4484C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Non-Life - Lapse - Assets - Inital value;
Counterparty Simplified;CPS_NL_LAPSE_A_SH;CDR - SCR hyp;L4485;R4485C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Non-Life - Lapse - Assets - Value after shock;
Counterparty Simplified;CPS_NL_LAPSE_L_BC;CDR - SCR hyp;L4486;R4486C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Non-Life - Lapse - Liabilities - Inital value;
Counterparty Simplified;CPS_NL_LAPSE_L_SH;CDR - SCR hyp;L4487;R4487C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - Non-Life - Lapse - Liabilities - Value after shock;
Counterparty Simplified;CPS_NL_WS_RM_A1_AT;CDR - SCR hyp;L4490;R4490C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - AT Austria - risk mitigation for scenario A1;
Counterparty Simplified;CPS_NL_WS_RM_A2_AT;CDR - SCR hyp;L4491;R4491C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - AT Austria - risk mitigation for scenario A2;
Counterparty Simplified;CPS_NL_WS_RM_B1_AT;CDR - SCR hyp;L4492;R4492C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - AT Austria - risk mitigation for scenario B1;
Counterparty Simplified;CPS_NL_WS_RM_B2_AT;CDR - SCR hyp;L4493;R4493C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - AT Austria - risk mitigation for scenario B2;
Counterparty Simplified;CPS_NL_WS_RM_A1_BE;CDR - SCR hyp;L4495;R4495C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - BE Belgium - risk mitigation for scenario A1;
Counterparty Simplified;CPS_NL_WS_RM_A2_BE;CDR - SCR hyp;L4496;R4496C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - BE Belgium - risk mitigation for scenario A2;
Counterparty Simplified;CPS_NL_WS_RM_B1_BE;CDR - SCR hyp;L4497;R4497C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - BE Belgium - risk mitigation for scenario B1;
Counterparty Simplified;CPS_NL_WS_RM_B2_BE;CDR - SCR hyp;L4498;R4498C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - BE Belgium - risk mitigation for scenario B2;
Counterparty Simplified;CPS_NL_WS_RM_A1_CZ;CDR - SCR hyp;L4500;R4500C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CZ Czech Republic - risk mitigation for scenario A1;
Counterparty Simplified;CPS_NL_WS_RM_A2_CZ;CDR - SCR hyp;L4501;R4501C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CZ Czech Republic - risk mitigation for scenario A2;
Counterparty Simplified;CPS_NL_WS_RM_B1_CZ;CDR - SCR hyp;L4502;R4502C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CZ Czech Republic - risk mitigation for scenario B1;
Counterparty Simplified;CPS_NL_WS_RM_B2_CZ;CDR - SCR hyp;L4503;R4503C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CZ Czech Republic - risk mitigation for scenario B2;
Counterparty Simplified;CPS_NL_WS_RM_A1_CH;CDR - SCR hyp;L4505;R4505C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CH Switzerland (+ Lichtenstein) - risk mitigation for scenario A1;
Counterparty Simplified;CPS_NL_WS_RM_A2_CH;CDR - SCR hyp;L4506;R4506C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CH Switzerland (+ Lichtenstein) - risk mitigation for scenario A2;
Counterparty Simplified;CPS_NL_WS_RM_B1_CH;CDR - SCR hyp;L4507;R4507C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CH Switzerland (+ Lichtenstein) - risk mitigation for scenario B1;
Counterparty Simplified;CPS_NL_WS_RM_B2_CH;CDR - SCR hyp;L4508;R4508C12;N;8;Y;;;Counterparty default risk input - calculation of hypothetical SCR(s) - all counterparties - NatCat - windstorm - CH Switzerland (+ Lichtenstein) - risk mitigation for scenario B2;
